,"x",,,,,,"zeros",,,,
"458",0.4927197807,0,-1,-1,-1,-1,0,,,,
"459",0.4291469878,0,-1,-1,-1,-1,0,,,,
"460",0.7173104844,0,-1,-1,-1,-1,0,,,,
"461",0.5689062836,0,-1,-1,-1,-1,0,,,,
"462",1.1463027794,-1,1,-1,-1,-1,1,1,,,
"463",1.4166961937,-1,-1,2,-1,-1,2,,2,,
"464",0.760163694,0,-1,-1,-1,-1,0,,,,
"465",1.0881898076,-1,1,-1,-1,-1,1,1,,,
"466",1.0838673551,-1,1,-1,-1,-1,1,1,,,
"467",0.9484305117,-1,1,-1,-1,-1,1,1,,,
"468",1.6092854639,-1,-1,2,-1,-1,2,,2,,
"469",1.1045190724,-1,1,-1,-1,-1,1,1,,,
"470",1.1976919363,-1,-1,2,-1,-1,2,,2,,
"471",0.930180157,-1,1,-1,-1,-1,1,1,,,
"472",1.7514461222,-1,-1,-1,3,-1,3,,,3,
"473",1.1717572216,-1,-1,2,-1,-1,2,,2,,
"474",1.2894239827,-1,-1,2,-1,-1,2,,2,,
"475",1.1270918796,-1,1,-1,-1,-1,1,1,,,
"476",0.7169391695,0,-1,-1,-1,-1,0,,,,
"477",1.1912785959,-1,-1,2,-1,-1,2,,2,,
"478",1.5327857557,-1,-1,2,-1,-1,2,,2,,
"479",0.8879161775,-1,1,-1,-1,-1,1,1,,,
"480",0.9393589644,-1,1,-1,-1,-1,1,1,,,
"481",0.9892536737,-1,1,-1,-1,-1,1,1,,,
"482",-0.0337322986,0,-1,-1,-1,-1,0,,,,
"483",0.114720605,0,-1,-1,-1,-1,0,,,,
"484",0.801947401,-1,1,-1,-1,-1,1,1,,,
"485",0.8247551562,-1,1,-1,-1,-1,1,1,,,
"486",0.8482885084,-1,1,-1,-1,-1,1,1,,,
"487",0.9501062772,-1,1,-1,-1,-1,1,1,,,
"488",1.4130889617,-1,-1,2,-1,-1,2,,2,,
"489",0.9260926525,-1,1,-1,-1,-1,1,1,,,
"490",1.72407059,-1,-1,-1,3,-1,3,,,3,
"491",0.8766684018,-1,1,-1,-1,-1,1,1,,,
"492",0.8334438773,-1,1,-1,-1,-1,1,1,,,
"493",0.8041472551,-1,1,-1,-1,-1,1,1,,,
"494",0.7993445302,-1,1,-1,-1,-1,1,1,,,
"495",0.8752275843,-1,1,-1,-1,-1,1,1,,,
"496",0.8247989724,-1,1,-1,-1,-1,1,1,,,
"497",0.7412315584,0,-1,-1,-1,-1,0,,,,
"498",0.7335471985,0,-1,-1,-1,-1,0,,,,
"499",0.7297050185,0,-1,-1,-1,-1,0,,,,
"500",0.2934707572,0,-1,-1,-1,-1,0,,,,
"501",0.3170041094,0,-1,-1,-1,-1,0,,,,
"502",1.0958741675,-1,1,-1,-1,-1,1,1,,,
"503",0.7403695565,0,-1,-1,-1,-1,0,,,,
"504",0.5545041012,0,-1,-1,-1,-1,0,,,,
"505",0.7433541567,0,-1,-1,-1,-1,0,,,,
"506",1.0459258281,-1,1,-1,-1,-1,1,1,,,
"507",0.6866820023,0,-1,-1,-1,-1,0,,,,
"508",0.3243872398,0,-1,-1,-1,-1,0,,,,
"509",0.7342289793,0,-1,-1,-1,-1,0,,,,
"510",0.9364236994,-1,1,-1,-1,-1,1,1,,,
"511",1.5214100791,-1,-1,2,-1,-1,2,,2,,
"512",1.5286141665,-1,-1,2,-1,-1,2,,2,,
"513",1.1050138265,-1,1,-1,-1,-1,1,1,,,
"514",1.1419948086,-1,1,-1,-1,-1,1,1,,,
"515",0.927298522,-1,1,-1,-1,-1,1,1,,,
"516",1.1837640339,-1,-1,2,-1,-1,2,,2,,
"517",-0.1600735594,0,-1,-1,-1,-1,0,,,,
"518",-0.1893701815,0,-1,-1,-1,-1,0,,,,
"519",-0.0102285412,0,-1,-1,-1,-1,0,,,,
"520",-0.0318408034,0,-1,-1,-1,-1,0,,,,
"521",-0.1941729065,0,-1,-1,-1,-1,0,,,,
"522",-0.1653565568,0,-1,-1,-1,-1,0,,,,
"523",0.1127212174,0,-1,-1,-1,-1,0,,,,
"524",-0.2085810813,0,-1,-1,-1,-1,0,,,,
"525",-0.1826463666,0,-1,-1,-1,-1,0,,,,
"526",-0.1754422792,0,-1,-1,-1,-1,0,,,,
"527",1.3546238378,-1,-1,2,-1,-1,2,,2,,
"528",1.1232496997,-1,1,-1,-1,-1,1,1,,,
"529",-0.2791028403,0,-1,-1,-1,-1,0,,,,
"530",0.6986888147,0,-1,-1,-1,-1,0,,,,
"531",0.4903056803,0,-1,-1,-1,-1,0,,,,
"532",0.9417066968,-1,1,-1,-1,-1,1,1,,,
"533",0.774997879,0,-1,-1,-1,-1,0,,,,
"534",0.3744506187,0,-1,-1,-1,-1,0,,,,
"535",0.5928476031,0,-1,-1,-1,-1,0,,,,
"536",0.8480842608,-1,1,-1,-1,-1,1,1,,,
"537",0.1538358091,0,-1,-1,-1,-1,0,,,,
"538",0.6674711026,0,-1,-1,-1,-1,0,,,,
"539",0.2686827775,0,-1,-1,-1,-1,0,,,,
"540",1.5717027578,-1,-1,2,-1,-1,2,,2,,
"541",1.1146047948,-1,1,-1,-1,-1,1,1,,,
"542",0.5393607218,0,-1,-1,-1,-1,0,,,,
"543",1.9489204619,-1,-1,-1,3,-1,3,,,3,
"544",1.5037078597,-1,-1,2,-1,-1,2,,2,,
"545",1.6828495001,-1,-1,2,-1,-1,2,,2,,
"546",1.4542397928,-1,-1,2,-1,-1,2,,2,,
"547",1.5008262248,-1,-1,2,-1,-1,2,,2,,
"548",1.8072400761,-1,-1,-1,3,-1,3,,,3,
"549",1.5469323842,-1,-1,2,-1,-1,2,,2,,
"550",1.560380014,-1,-1,2,-1,-1,2,,2,,
"551",1.3764356487,-1,-1,2,-1,-1,2,,2,,
"552",1.4004492734,-1,-1,2,-1,-1,2,,2,,
"553",1.729435932,-1,-1,-1,3,-1,3,,,3,
"554",1.8888864001,-1,-1,-1,3,-1,3,,,3,
"555",1.4897799574,-1,-1,2,-1,-1,2,,2,,
"556",1.7894699938,-1,-1,-1,3,-1,3,,,3,
"557",1.6295392532,-1,-1,2,-1,-1,2,,2,,
"558",0.5437223215,0,-1,-1,-1,-1,0,,,,
"559",0.0189897834,0,-1,-1,-1,-1,0,,,,
"560",0.1203272797,0,-1,-1,-1,-1,0,,,,
"561",2.3213692835,-1,-1,-1,3,-1,3,,,3,
"562",1.140059237,-1,1,-1,-1,-1,1,1,,,
"563",1.2265082859,-1,-1,2,-1,-1,2,,2,,
"564",0.6425839793,0,-1,-1,-1,-1,0,,,,
"565",1.4484812248,-1,-1,2,-1,-1,2,,2,,
"566",1.8170726778,-1,-1,-1,3,-1,3,,,3,
"567",0.1684328267,0,-1,-1,-1,-1,0,,,,
"568",-0.0721836929,0,-1,-1,-1,-1,0,,,,
"569",1.1890470314,-1,-1,2,-1,-1,2,,2,,
"570",-0.194270934,0,-1,-1,-1,-1,0,,,,
"571",0.7423936117,0,-1,-1,-1,-1,0,,,,
"572",0.8269215707,-1,1,-1,-1,-1,1,1,,,
"573",0.8850345425,-1,1,-1,-1,-1,1,1,,,
"574",0.6847609124,0,-1,-1,-1,-1,0,,,,
"575",0.6871622748,0,-1,-1,-1,-1,0,,,,
"576",0.6876425473,0,-1,-1,-1,-1,0,,,,
"577",1.2720312077,-1,-1,2,-1,-1,2,,2,,
"578",0.4588854827,0,-1,-1,-1,-1,0,,,,
"579",0.7562672517,0,-1,-1,-1,-1,0,,,,
"580",-0.0303216883,0,-1,-1,-1,-1,0,,,,
"581",0.7289756786,0,-1,-1,-1,-1,0,,,,
"582",0.8504846197,-1,1,-1,-1,-1,1,1,,,
"583",0.9906944912,-1,1,-1,-1,-1,1,1,,,
"584",0.8812625229,-1,1,-1,-1,-1,1,1,,,
"585",0.7496678594,0,-1,-1,-1,-1,0,,,,
"586",0.1568264912,0,-1,-1,-1,-1,0,,,,
"587",0.7347092518,0,-1,-1,-1,-1,0,,,,
"588",0.8380330478,-1,1,-1,-1,-1,1,1,,,
"589",0.7812956837,0,-1,-1,-1,-1,0,,,,
"590",1.0324781982,-1,1,-1,-1,-1,1,1,,,
"591",1.0632156379,-1,1,-1,-1,-1,1,1,,,
"592",2.1795173214,-1,-1,-1,3,-1,3,,,3,
"593",1.5714923437,-1,-1,2,-1,-1,2,,2,,
"594",1.4346974747,-1,-1,2,-1,-1,2,,2,,
"595",0.8403692005,-1,1,-1,-1,-1,1,1,,,
"596",1.2980688876,-1,-1,2,-1,-1,2,,2,,
"597",1.1218088822,-1,1,-1,-1,-1,1,1,,,
"598",0.6764933148,0,-1,-1,-1,-1,0,,,,
"599",0.7587228765,0,-1,-1,-1,-1,0,,,,
"600",1.645483513,-1,-1,2,-1,-1,2,,2,,
"601",0.4673296074,0,-1,-1,-1,-1,0,,,,
"602",0.761256374,0,-1,-1,-1,-1,0,,,,
"603",3.4726273336,-1,-1,-1,-1,4,4,,,,4
"604",0.986376966,-1,1,-1,-1,-1,1,1,,,
"605",0.753439879,0,-1,-1,-1,-1,0,,,,
"606",0.1799889613,0,-1,-1,-1,-1,0,,,,
"607",-0.0375744786,0,-1,-1,-1,-1,0,,,,
"608",0.7591975895,0,-1,-1,-1,-1,0,,,,
"609",0.8783107276,-1,1,-1,-1,-1,1,1,,,
"610",0.9455488768,-1,1,-1,-1,-1,1,1,,,
"611",0.8773501826,-1,1,-1,-1,-1,1,1,,,
"612",0.713577262,0,-1,-1,-1,-1,0,,,,
"613",0.88263318,-1,1,-1,-1,-1,1,1,,,
"614",1.2653178795,-1,-1,2,-1,-1,2,,2,,
"615",1.0046223936,-1,1,-1,-1,-1,1,1,,,
"616",0.9186536171,-1,1,-1,-1,-1,1,1,,,
"617",1.4579996282,-1,-1,2,-1,-1,2,,2,,
"618",0.1572343544,0,-1,-1,-1,-1,0,,,,
"619",0.0799104828,0,-1,-1,-1,-1,0,,,,
"620",1.4870471766,-1,-1,2,-1,-1,2,,2,,
"621",0.9167966439,-1,1,-1,-1,-1,1,1,,,
"622",0.9325815194,-1,1,-1,-1,-1,1,1,,,
"623",3.9396841565,-1,-1,-1,-1,4,4,,,,4
"624",0.8480535604,-1,1,-1,-1,-1,1,1,,,
"625",0.2646472896,0,-1,-1,-1,-1,0,,,,
"626",0.6924452723,0,-1,-1,-1,-1,0,,,,
"627",0.6597867427,0,-1,-1,-1,-1,0,,,,
"628",0.8149147583,-1,1,-1,-1,-1,1,1,,,
"629",0.8566984653,-1,1,-1,-1,-1,1,1,,,
"630",0.8922386299,-1,1,-1,-1,-1,1,1,,,
"631",2.1308613927,-1,-1,-1,3,-1,3,,,3,
"632",0.926337977,-1,1,-1,-1,-1,1,1,,,
"633",0.7702494163,0,-1,-1,-1,-1,0,,,,
"634",1.2163362081,-1,-1,2,-1,-1,2,,2,,
"635",1.0334387432,-1,1,-1,-1,-1,1,1,,,
"636",0.6962874522,0,-1,-1,-1,-1,0,,,,
"637",1.1298218465,-1,1,-1,-1,-1,1,1,,,
"638",0.7082942646,0,-1,-1,-1,-1,0,,,,
"639",0.8566984653,-1,1,-1,-1,-1,1,1,,,
"640",0.3637415168,0,-1,-1,-1,-1,0,,,,
"641",0.8499746504,-1,1,-1,-1,-1,1,1,,,
"642",1.2995097051,-1,-1,2,-1,-1,2,,2,,
"643",0.7736113238,0,-1,-1,-1,-1,0,,,,
"644",1.5886004577,-1,-1,2,-1,-1,2,,2,,
"645",2.8937166095,-1,-1,-1,-1,4,4,,,,4
"646",1.1427493527,-1,1,-1,-1,-1,1,1,,,
"647",0.6360618713,0,-1,-1,-1,-1,0,,,,
"648",-0.261332758,0,-1,-1,-1,-1,0,,,,
"649",-0.0925707152,0,-1,-1,-1,-1,0,,,,
"650",0.1648553417,0,-1,-1,-1,-1,0,,,,
"651",-0.1593285919,0,-1,-1,-1,-1,0,,,,
"652",-0.0200495686,0,-1,-1,-1,-1,0,,,,
"653",-0.067116273,0,-1,-1,-1,-1,0,,,,
"654",-0.1607694094,0,-1,-1,-1,-1,0,,,,
"655",-0.0762414504,0,-1,-1,-1,-1,0,,,,
"656",-0.1170646124,0,-1,-1,-1,-1,0,,,,
"657",0.6789976424,0,-1,-1,-1,-1,0,,,,
"658",0.7404725217,0,-1,-1,-1,-1,0,,,,
"659",0.7303867993,0,-1,-1,-1,-1,0,,,,
"660",0.2067763286,0,-1,-1,-1,-1,0,,,,
"661",0.9157719821,-1,1,-1,-1,-1,1,1,,,
"662",0.4241314742,0,-1,-1,-1,-1,0,,,,
"663",2.6015076759,-1,-1,-1,-1,4,4,,,,4
"664",0.7659269639,0,-1,-1,-1,-1,0,,,,
"665",-0.0893557454,0,-1,-1,-1,-1,0,,,,
"666",1.1992302869,-1,-1,2,-1,-1,2,,2,,
"667",1.0517866312,-1,1,-1,-1,-1,1,1,,,
"668",0.1734146003,0,-1,-1,-1,-1,0,,,,
"669",0.8783107276,-1,1,-1,-1,-1,1,1,,,
"670",0.8139542133,-1,1,-1,-1,-1,1,1,,,
"671",1.1530025485,-1,1,-1,-1,-1,1,1,,,
"672",1.3917040215,-1,-1,2,-1,-1,2,,2,,
"673",1.2577079956,-1,-1,2,-1,-1,2,,2,,
"674",0.8096317609,-1,1,-1,-1,-1,1,1,,,
"675",1.0773610913,-1,1,-1,-1,-1,1,1,,,
"676",0.8365270206,-1,1,-1,-1,-1,1,1,,,
"677",3.753094529,-1,-1,-1,-1,4,4,,,,4
"678",3.4058575157,-1,-1,-1,-1,4,4,,,,4
"679",0.9387280891,-1,1,-1,-1,-1,1,1,,,
"680",0.983393431,-1,1,-1,-1,-1,1,1,,,
"681",0.9339253641,-1,1,-1,-1,-1,1,1,,,
"682",0.5481428014,0,-1,-1,-1,-1,0,,,,
"683",0.5178856343,0,-1,-1,-1,-1,0,,,,
"684",0.6962874522,0,-1,-1,-1,-1,0,,,,
"685",2.1893239423,-1,-1,-1,3,-1,3,,,3,
"686",3.2867465918,-1,-1,-1,-1,4,4,,,,4
"687",2.7968686476,-1,-1,-1,-1,4,4,,,,4
"688",0.6789976424,0,-1,-1,-1,-1,0,,,,
"689",0.7268715512,0,-1,-1,-1,-1,0,,,,
"690",0.8033882185,-1,1,-1,-1,-1,1,1,,,
"691",0.8384481105,-1,1,-1,-1,-1,1,1,,,
"692",0.8492821939,-1,1,-1,-1,-1,1,1,,,
"693",0.7875392261,0,-1,-1,-1,-1,0,,,,
"694",0.2486192252,0,-1,-1,-1,-1,0,,,,
"695",0.9289008619,-1,1,-1,-1,-1,1,1,,,
"696",1.6726672523,-1,-1,2,-1,-1,2,,2,,
"697",1.0915375342,-1,1,-1,-1,-1,1,1,,,
"698",1.028356728,-1,1,-1,-1,-1,1,1,,,
"699",1.6911384944,-1,-1,2,-1,-1,2,,2,,
"700",1.392682569,-1,-1,2,-1,-1,2,,2,,
"701",0.9258577045,-1,1,-1,-1,-1,1,1,,,
"702",0.8462156953,-1,1,-1,-1,-1,1,1,,,
"703",1.2182591528,-1,-1,2,-1,-1,2,,2,,
"704",1.3445708188,-1,-1,2,-1,-1,2,,2,,
"705",1.1394944637,-1,1,-1,-1,-1,1,1,,,
"706",1.3455313638,-1,-1,2,-1,-1,2,,2,,
"707",1.6265752737,-1,-1,2,-1,-1,2,,2,,
"708",0.8941597199,-1,1,-1,-1,-1,1,1,,,
"709",0.9148114371,-1,1,-1,-1,-1,1,1,,,
"710",1.1895273039,-1,-1,2,-1,-1,2,,2,,
"711",0.7375908867,0,-1,-1,-1,-1,0,,,,
"712",0.8615011903,-1,1,-1,-1,-1,1,1,,,
"713",0.88455427,-1,1,-1,-1,-1,1,1,,,
"714",0.4347521644,0,-1,-1,-1,-1,0,,,,
"715",0.3977711823,0,-1,-1,-1,-1,0,,,,
"716",1.1914483938,-1,-1,2,-1,-1,2,,2,,
"717",0.7889800436,0,-1,-1,-1,-1,0,,,,
"718",0.9196493472,-1,1,-1,-1,-1,1,1,,,
"719",1.2726785621,-1,-1,2,-1,-1,2,,2,,
"720",0.8254807532,-1,1,-1,-1,-1,1,1,,,
"721",1.4723547842,-1,-1,2,-1,-1,2,,2,,
"722",0.7432511915,0,-1,-1,-1,-1,0,,,,
"723",0.6900439098,0,-1,-1,-1,-1,0,,,,
"724",0.8259610257,-1,1,-1,-1,-1,1,1,,,
"725",-0.1284538724,0,-1,-1,-1,-1,0,,,,
"726",2.334468133,-1,-1,-1,3,-1,3,,,3,
"727",0.4516869148,0,-1,-1,-1,-1,0,,,,
"728",0.4776216295,0,-1,-1,-1,-1,0,,,,
"729",0.4708978146,0,-1,-1,-1,-1,0,,,,
"730",0.3388228786,0,-1,-1,-1,-1,0,,,,
"731",0.5914462106,0,-1,-1,-1,-1,0,,,,
"732",0.4070215728,0,-1,-1,-1,-1,0,,,,
"733",0.5045168892,0,-1,-1,-1,-1,0,,,,
"734",0.308085439,0,-1,-1,-1,-1,0,,,,
"735",1.013747571,-1,1,-1,-1,-1,1,1,,,
"736",1.6347399061,-1,-1,2,-1,-1,2,,2,,
"737",0.0325453056,0,-1,-1,-1,-1,0,,,,
"738",0.8744685476,-1,1,-1,-1,-1,1,1,,,
"739",-0.0629358257,0,-1,-1,-1,-1,0,,,,
"740",1.2521894352,-1,-1,2,-1,-1,2,,2,,
"741",0.6700991721,0,-1,-1,-1,-1,0,,,,
"742",0.7558412415,0,-1,-1,-1,-1,0,,,,
"743",7.7373496743,-1,-1,-1,-1,4,4,,,,4
"744",7.2393070977,-1,-1,-1,-1,4,4,,,,4
"745",7.7762517463,-1,-1,-1,-1,4,4,,,,4
"746",6.8694972771,-1,-1,-1,-1,4,4,,,,4
"747",8.4236590686,-1,-1,-1,-1,4,4,,,,4
"748",7.1989642082,-1,-1,-1,-1,4,4,,,,4
"749",8.8616675834,-1,-1,-1,-1,4,4,,,,4
"750",7.5289114118,-1,-1,-1,-1,4,4,,,,4
"751",7.295979252,-1,-1,-1,-1,4,4,,,,4
"752",8.0442437981,-1,-1,-1,-1,4,4,,,,4
"753",7.9453076643,-1,-1,-1,-1,4,4,,,,4
"754",7.5803005686,-1,-1,-1,-1,4,4,,,,4
"755",7.5250692318,-1,-1,-1,-1,4,4,,,,4
"756",7.2042472056,-1,-1,-1,-1,4,4,,,,4
"757",7.3641779462,-1,-1,-1,-1,4,4,,,,4
"758",7.7700082039,-1,-1,-1,-1,4,4,,,,4
"759",6.915123164,-1,-1,-1,-1,4,4,,,,4
"760",7.4352582754,-1,-1,-1,-1,4,4,,,,4
"761",7.3219139667,-1,-1,-1,-1,4,4,,,,4
"762",8.5768659943,-1,-1,-1,-1,4,4,,,,4
"763",7.9184124046,-1,-1,-1,-1,4,4,,,,4
"764",7.0654484548,-1,-1,-1,-1,4,4,,,,4
"765",8.4102114388,-1,-1,-1,-1,4,4,,,,4
"766",7.2196159254,-1,-1,-1,-1,4,4,,,,4
"767",7.6561836227,-1,-1,-1,-1,4,4,,,,4
"768",8.1955296338,-1,-1,-1,-1,4,4,,,,4
"769",8.8170022415,-1,-1,-1,-1,4,4,,,,4
"770",0.8720671851,-1,1,-1,-1,-1,1,1,,,
"771",1.736489922,-1,-1,-1,3,-1,3,,,3,
"772",1.1069204349,-1,1,-1,-1,-1,1,1,,,
"773",0.2815422425,0,-1,-1,-1,-1,0,,,,
"774",0.3084375022,0,-1,-1,-1,-1,0,,,,
"775",0.6833200949,0,-1,-1,-1,-1,0,,,,
"776",0.6813990049,0,-1,-1,-1,-1,0,,,,
"777",0.7366303417,0,-1,-1,-1,-1,0,,,,
"778",0.9061665322,-1,1,-1,-1,-1,1,1,,,
"779",0.9618781416,-1,1,-1,-1,-1,1,1,,,
"780",0.8840739975,-1,1,-1,-1,-1,1,1,,,
"781",0.881672635,-1,1,-1,-1,-1,1,1,,,
"782",0.8274018432,-1,1,-1,-1,-1,1,1,,,
"783",0.9930958537,-1,1,-1,-1,-1,1,1,,,
"784",1.0156686609,-1,1,-1,-1,-1,1,1,,,
"785",1.0781040852,-1,1,-1,-1,-1,1,1,,,
"786",0.7817759562,0,-1,-1,-1,-1,0,,,,
"787",0.9748454989,-1,1,-1,-1,-1,1,1,,,
"788",1.0334387432,-1,1,-1,-1,-1,1,1,,,
"789",0.8653433702,-1,1,-1,-1,-1,1,1,,,
"790",1.0723408153,-1,1,-1,-1,-1,1,1,,,
"791",0.0567717189,0,-1,-1,-1,-1,0,,,,
"792",0.8518957404,-1,1,-1,-1,-1,1,1,,,
"793",2.8617265605,-1,-1,-1,-1,4,4,,,,4
"794",2.6676964728,-1,-1,-1,-1,4,4,,,,4
"795",2.9361687971,-1,-1,-1,-1,4,4,,,,4
"796",2.7017958199,-1,-1,-1,-1,4,4,,,,4
"797",3.1340410648,-1,-1,-1,-1,4,4,,,,4
"798",2.6720189253,-1,-1,-1,-1,4,4,,,,4
"799",0.924416887,-1,1,-1,-1,-1,1,1,,,
"800",1.8509252775,-1,-1,-1,3,-1,3,,,3,
"801",1.85332664,-1,-1,-1,3,-1,3,,,3,
"802",2.0127771081,-1,-1,-1,3,-1,3,,,3,
"803",1.2354817952,-1,-1,2,-1,-1,2,,2,,
"804",1.5217242018,-1,-1,2,-1,-1,2,,2,,
"805",1.2686205973,-1,-1,2,-1,-1,2,,2,,
"806",0.9780557383,-1,1,-1,-1,-1,1,1,,,
"807",0.7745718688,0,-1,-1,-1,-1,0,,,,
"808",0.9359434269,-1,1,-1,-1,-1,1,1,,,
"809",-0.004915949,0,-1,-1,-1,-1,0,,,,
"810",0.8033882185,-1,1,-1,-1,-1,1,1,,,
"811",0.7327881618,0,-1,-1,-1,-1,0,,,,
"812",2.0002834328,-1,-1,-1,3,-1,3,,,3,
"813",1.9661840857,-1,-1,-1,3,-1,3,,,3,
"814",2.195754338,-1,-1,-1,3,-1,3,,,3,
"815",1.9661840857,-1,-1,-1,3,-1,3,,,3,
"816",2.3758565234,-1,-1,-1,3,-1,3,,,3,
"817",2.1174699214,-1,-1,-1,3,-1,3,,,3,
"818",2.1155488314,-1,-1,-1,3,-1,3,,,3,
"819",1.9469731859,-1,-1,-1,3,-1,3,,,3,
"820",2.320144914,-1,-1,-1,3,-1,3,,,3,
"821",1.1631764334,-1,-1,2,-1,-1,2,,2,,
"822",0.754400424,0,-1,-1,-1,-1,0,,,,
"823",0.8259610257,-1,1,-1,-1,-1,1,1,,,
"824",0.424407199,0,-1,-1,-1,-1,0,,,,
"825",0.4479405512,0,-1,-1,-1,-1,0,,,,
"826",0.861776327,-1,1,-1,-1,-1,1,1,,,
"827",1.0456044253,-1,1,-1,-1,-1,1,1,,,
"828",0.7928222236,0,-1,-1,-1,-1,0,,,,
"829",0.8903175399,-1,1,-1,-1,-1,1,1,,,
"830",0.8461324704,-1,1,-1,-1,-1,1,1,,,
"831",0.4907496849,0,-1,-1,-1,-1,0,,,,
"832",0.9386733938,-1,1,-1,-1,-1,1,1,,,
"833",0.8466127429,-1,1,-1,-1,-1,1,1,,,
"834",0.5051783936,0,-1,-1,-1,-1,0,,,,
"835",0.8149541524,-1,1,-1,-1,-1,1,1,,,
"836",0.6741949175,0,-1,-1,-1,-1,0,,,,
"837",0.7284657093,0,-1,-1,-1,-1,0,,,,
"838",0.7736113238,0,-1,-1,-1,-1,0,,,,
"839",1.0531299155,-1,1,-1,-1,-1,1,1,,,
"840",-0.0468075484,0,-1,-1,-1,-1,0,,,,
"841",1.4702376393,-1,-1,2,-1,-1,2,,2,,
"842",0.7909011336,0,-1,-1,-1,-1,0,,,,
"843",1.0771435402,-1,1,-1,-1,-1,1,1,,,
"844",0.6193408879,0,-1,-1,-1,-1,0,,,,
"845",0.5000996438,0,-1,-1,-1,-1,0,,,,
"846",1.2539788971,-1,-1,2,-1,-1,2,,2,,
"847",1.4068903729,-1,-1,2,-1,-1,2,,2,,
"848",0.7635256014,0,-1,-1,-1,-1,0,,,,
"849",2.0023585896,-1,-1,-1,3,-1,3,,,3,
"850",2.2489234383,-1,-1,-1,3,-1,3,,,3,
"851",0.885514815,-1,1,-1,-1,-1,1,1,,,
"852",0.8677447327,-1,1,-1,-1,-1,1,1,,,
"853",0.2287062535,0,-1,-1,-1,-1,0,,,,
"854",-0.0855530251,0,-1,-1,-1,-1,0,,,,
"855",-0.3146430049,0,-1,-1,-1,-1,0,,,,
"856",0.9308513394,-1,1,-1,-1,-1,1,1,,,
"857",0.7152089895,0,-1,-1,-1,-1,0,,,,
"858",0.6551749277,0,-1,-1,-1,-1,0,,,,
"859",0.5373807516,0,-1,-1,-1,-1,0,,,,
"860",0.1423513817,0,-1,-1,-1,-1,0,,,,
"861",0.5213485073,0,-1,-1,-1,-1,0,,,,
"862",0.4790845278,0,-1,-1,-1,-1,0,,,,
"863",0.9108495002,-1,1,-1,-1,-1,1,1,,,
"864",0.6553445332,0,-1,-1,-1,-1,0,,,,
"865",0.8888767224,-1,1,-1,-1,-1,1,1,,,
"866",0.6862017298,0,-1,-1,-1,-1,0,,,,
"867",0.7894603161,0,-1,-1,-1,-1,0,,,,
"868",0.529049659,0,-1,-1,-1,-1,0,,,,
"869",2.2204504811,-1,-1,-1,3,-1,3,,,3,
"870",2.8107053765,-1,-1,-1,-1,4,4,,,,4
"871",2.3558873244,-1,-1,-1,3,-1,3,,,3,
"872",2.4524220958,-1,-1,-1,3,-1,3,,,3,
"873",2.9576687598,-1,-1,-1,-1,4,4,,,,4
"874",2.4610670007,-1,-1,-1,3,-1,3,,,3,
"875",1.1141245223,-1,1,-1,-1,-1,1,1,,,
"876",1.0588931854,-1,1,-1,-1,-1,1,1,,,
"877",0.7159786245,0,-1,-1,-1,-1,0,,,,
"878",1.09027242,-1,1,-1,-1,-1,1,1,,,
"879",1.1812184021,-1,-1,2,-1,-1,2,,2,,
"880",0.8057895809,-1,1,-1,-1,-1,1,1,,,
"881",1.0425639206,-1,1,-1,-1,-1,1,1,,,
"882",1.1972116638,-1,-1,2,-1,-1,2,,2,,
"883",0.9114495297,-1,1,-1,-1,-1,1,1,,,
"884",1.2529232731,-1,-1,2,-1,-1,2,,2,,
"885",0.4526256448,0,-1,-1,-1,-1,0,,,,
"886",0.6279251052,0,-1,-1,-1,-1,0,,,,
"887",0.1366063435,0,-1,-1,-1,-1,0,,,,
"888",0.3431235161,0,-1,-1,-1,-1,0,,,,
"889",0.5683713159,0,-1,-1,-1,-1,0,,,,
"890",0.684116987,0,-1,-1,-1,-1,0,,,,
"891",0.560686956,0,-1,-1,-1,-1,0,,,,
"892",0.3849072231,0,-1,-1,-1,-1,0,,,,
"893",0.8771865297,-1,1,-1,-1,-1,1,1,,,
"894",0.1966404053,0,-1,-1,-1,-1,0,,,,
"895",2.7742318511,-1,-1,-1,-1,4,4,,,,4
"896",0.7153953868,0,-1,-1,-1,-1,0,,,,
"897",0.9176930721,-1,1,-1,-1,-1,1,1,,,
"898",0.7049323571,0,-1,-1,-1,-1,0,,,,
"899",1.0723408153,-1,1,-1,-1,-1,1,1,,,
"900",0.7481568816,0,-1,-1,-1,-1,0,,,,
"901",0.7966644035,0,-1,-1,-1,-1,0,,,,
"902",0.6962874522,0,-1,-1,-1,-1,0,,,,
"903",1.5252377774,-1,-1,2,-1,-1,2,,2,,
"904",0.8394086555,-1,1,-1,-1,-1,1,1,,,
"905",1.0142278435,-1,1,-1,-1,-1,1,1,,,
"906",0.9599570516,-1,1,-1,-1,-1,1,1,,,
"907",0.800026311,-1,1,-1,-1,-1,1,1,,,
"908",0.7884997711,0,-1,-1,-1,-1,0,,,,
"909",0.8687052777,-1,1,-1,-1,-1,1,1,,,
"910",0.7822562287,0,-1,-1,-1,-1,0,,,,
"911",0.7923419511,0,-1,-1,-1,-1,0,,,,
"912",0.8442113805,-1,1,-1,-1,-1,1,1,,,
"913",0.9633189591,-1,1,-1,-1,-1,1,1,,,
"914",1.0848279001,-1,1,-1,-1,-1,1,1,,,
